MHC_Class,Proportion,Replicate,Depth,Variant,Metric,Value
MHC_Class_I,0.05,8,41.86666666666667,SNP,F1,0.9726870000000001
MHC_Class_I,0.05,2,41.28,INDEL,Recall,0.896552
MHC_Class_I,0.05,2,41.28,INDEL,Precision,1.0
MHC_Class_I,0.05,2,41.28,INDEL,F1,0.9454549999999999
MHC_Class_I,0.05,2,41.28,SNP,Recall,0.9861110000000001
MHC_Class_I,0.05,2,41.28,SNP,Precision,1.0
MHC_Class_I,0.05,2,41.28,SNP,F1,0.993007
MHC_Class_III,0.05,2,10.343333333333334,INDEL,Recall,0.8536590000000001
MHC_Class_III,0.05,2,10.343333333333334,INDEL,Precision,0.9240510000000001
MHC_Class_III,0.05,2,10.343333333333334,INDEL,F1,0.887461
MHC_Class_III,0.05,2,10.343333333333334,SNP,Recall,0.980392
MHC_Class_III,0.05,2,10.343333333333334,SNP,Precision,0.985526
MHC_Class_III,0.05,2,10.343333333333334,SNP,F1,0.9829530000000001
MHC_Class_II,0.05,2,41.6675,INDEL,Recall,1.0
MHC_Class_II,0.05,2,41.6675,INDEL,Precision,1.0
MHC_Class_II,0.05,2,41.6675,INDEL,F1,1.0
MHC_Class_II,0.05,2,41.6675,SNP,Recall,0.998167
MHC_Class_II,0.05,2,41.6675,SNP,Precision,1.0
MHC_Class_II,0.05,2,41.6675,SNP,F1,0.9990829999999999
MHC_Class_II,0.05,5,40.5,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.05,5,40.5,INDEL,Precision,0.9696969999999999
MHC_Class_II,0.05,5,40.5,INDEL,F1,0.9696969999999999
MHC_Class_II,0.05,5,40.5,SNP,Recall,0.9697530000000001
MHC_Class_II,0.05,5,40.5,SNP,Precision,0.9742649999999999
MHC_Class_II,0.05,5,40.5,SNP,F1,0.9720030000000001
MHC_Class_III,0.05,5,10.02521739130435,INDEL,Recall,0.902439
MHC_Class_III,0.05,5,10.02521739130435,INDEL,Precision,0.91358
MHC_Class_III,0.05,5,10.02521739130435,INDEL,F1,0.907975
MHC_Class_III,0.05,5,10.02521739130435,SNP,Recall,0.9764709999999999
MHC_Class_III,0.05,5,10.02521739130435,SNP,Precision,0.9880950000000001
MHC_Class_III,0.05,5,10.02521739130435,SNP,F1,0.9822489999999999
MHC_Class_I,0.05,5,42.498333333333335,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.05,5,42.498333333333335,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.05,5,42.498333333333335,INDEL,F1,0.9097270000000001
MHC_Class_I,0.05,5,42.498333333333335,SNP,Recall,0.9809030000000001
MHC_Class_I,0.05,5,42.498333333333335,SNP,Precision,0.998233
MHC_Class_I,0.05,5,42.498333333333335,SNP,F1,0.989492
MHC_Class_I,0.05,7,42.165,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.05,7,42.165,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.05,7,42.165,INDEL,F1,0.9097270000000001
MHC_Class_I,0.05,7,42.165,SNP,Recall,0.994792
MHC_Class_I,0.05,7,42.165,SNP,Precision,0.9965219999999999
MHC_Class_I,0.05,7,42.165,SNP,F1,0.995656
MHC_Class_II,0.05,7,40.691250000000004,INDEL,Recall,0.9545450000000001
MHC_Class_II,0.05,7,40.691250000000004,INDEL,Precision,1.0
MHC_Class_II,0.05,7,40.691250000000004,INDEL,F1,0.9767440000000001
MHC_Class_II,0.05,7,40.691250000000004,SNP,Recall,0.906508
MHC_Class_II,0.05,7,40.691250000000004,SNP,Precision,1.0
MHC_Class_II,0.05,7,40.691250000000004,SNP,F1,0.9509620000000001
MHC_Class_III,0.05,7,10.332463768115945,INDEL,Recall,0.8536590000000001
MHC_Class_III,0.05,7,10.332463768115945,INDEL,Precision,0.898734
MHC_Class_III,0.05,7,10.332463768115945,INDEL,F1,0.875617
MHC_Class_III,0.05,7,10.332463768115945,SNP,Recall,0.971242
MHC_Class_III,0.05,7,10.332463768115945,SNP,Precision,0.990667
MHC_Class_III,0.05,7,10.332463768115945,SNP,F1,0.980858
MHC_Class_III,0.05,0,10.10246376811594,INDEL,Recall,0.902439
MHC_Class_III,0.05,0,10.10246376811594,INDEL,Precision,0.9146340000000001
MHC_Class_III,0.05,0,10.10246376811594,INDEL,F1,0.9084959999999999
MHC_Class_III,0.05,0,10.10246376811594,SNP,Recall,0.9843139999999999
MHC_Class_III,0.05,0,10.10246376811594,SNP,Precision,0.986894
MHC_Class_III,0.05,0,10.10246376811594,SNP,F1,0.9856020000000001
MHC_Class_I,0.05,0,41.55833333333334,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.05,0,41.55833333333334,INDEL,Precision,0.9629629999999999
MHC_Class_I,0.05,0,41.55833333333334,INDEL,F1,0.9097270000000001
MHC_Class_I,0.05,0,41.55833333333334,SNP,Recall,0.9930559999999999
MHC_Class_I,0.05,0,41.55833333333334,SNP,Precision,1.0
MHC_Class_I,0.05,0,41.55833333333334,SNP,F1,0.996516
MHC_Class_II,0.05,0,39.651250000000005,INDEL,Recall,0.984848
MHC_Class_II,0.05,0,39.651250000000005,INDEL,Precision,0.984848
MHC_Class_II,0.05,0,39.651250000000005,INDEL,F1,0.984848
MHC_Class_II,0.05,0,39.651250000000005,SNP,Recall,0.957837
MHC_Class_II,0.05,0,39.651250000000005,SNP,Precision,0.9694440000000001
MHC_Class_II,0.05,0,39.651250000000005,SNP,F1,0.963606
MHC_Class_I,0.05,4,40.32833333333333,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.05,4,40.32833333333333,INDEL,Precision,1.0
MHC_Class_I,0.05,4,40.32833333333333,INDEL,F1,0.925926
MHC_Class_I,0.05,4,40.32833333333333,SNP,Recall,0.9652780000000001
MHC_Class_I,0.05,4,40.32833333333333,SNP,Precision,0.9982049999999999
MHC_Class_I,0.05,4,40.32833333333333,SNP,F1,0.9814649999999999
MHC_Class_II,0.05,4,40.7525,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.05,4,40.7525,INDEL,Precision,1.0
MHC_Class_II,0.05,4,40.7525,INDEL,F1,0.984615
MHC_Class_II,0.05,4,40.7525,SNP,Recall,0.951421
MHC_Class_II,0.05,4,40.7525,SNP,Precision,0.9990389999999999
MHC_Class_II,0.05,4,40.7525,SNP,F1,0.974649
MHC_Class_III,0.05,4,10.193043478260872,INDEL,Recall,0.9146340000000001
MHC_Class_III,0.05,4,10.193043478260872,INDEL,Precision,0.9268290000000001
MHC_Class_III,0.05,4,10.193043478260872,INDEL,F1,0.920691
MHC_Class_III,0.05,4,10.193043478260872,SNP,Recall,0.9843139999999999
MHC_Class_III,0.05,4,10.193043478260872,SNP,Precision,0.9920950000000001
MHC_Class_III,0.05,4,10.193043478260872,SNP,F1,0.988189
MHC_Class_III,0.05,3,10.889855072463764,INDEL,Recall,0.902439
MHC_Class_III,0.05,3,10.889855072463764,INDEL,Precision,0.925926
MHC_Class_III,0.05,3,10.889855072463764,INDEL,F1,0.914032
MHC_Class_III,0.05,3,10.889855072463764,SNP,Recall,0.979085
MHC_Class_III,0.05,3,10.889855072463764,SNP,Precision,0.990741
MHC_Class_III,0.05,3,10.889855072463764,SNP,F1,0.984878
MHC_Class_I,0.05,3,43.21666666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.05,3,43.21666666666667,INDEL,Precision,1.0
MHC_Class_I,0.05,3,43.21666666666667,INDEL,F1,0.925926
MHC_Class_I,0.05,3,43.21666666666667,SNP,Recall,0.96875
MHC_Class_I,0.05,3,43.21666666666667,SNP,Precision,1.0
MHC_Class_I,0.05,3,43.21666666666667,SNP,F1,0.9841270000000001
MHC_Class_II,0.05,3,40.44125,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.05,3,40.44125,INDEL,Precision,1.0
MHC_Class_II,0.05,3,40.44125,INDEL,F1,0.984615
MHC_Class_II,0.05,3,40.44125,SNP,Recall,0.9211729999999999
MHC_Class_II,0.05,3,40.44125,SNP,Precision,1.0
MHC_Class_II,0.05,3,40.44125,SNP,F1,0.9589690000000001
MHC_Class_II,0.05,9,41.9075,INDEL,Recall,0.984848
MHC_Class_II,0.05,9,41.9075,INDEL,Precision,0.984848
MHC_Class_II,0.05,9,41.9075,INDEL,F1,0.984848
MHC_Class_II,0.05,9,41.9075,SNP,Recall,0.9697530000000001
MHC_Class_II,0.05,9,41.9075,SNP,Precision,0.979667
MHC_Class_II,0.05,9,41.9075,SNP,F1,0.974685
MHC_Class_III,0.05,9,10.549710144927538,INDEL,Recall,0.902439
MHC_Class_III,0.05,9,10.549710144927538,INDEL,Precision,0.925926
MHC_Class_III,0.05,9,10.549710144927538,INDEL,F1,0.914032
MHC_Class_III,0.05,9,10.549710144927538,SNP,Recall,0.979085
MHC_Class_III,0.05,9,10.549710144927538,SNP,Precision,0.9881270000000001
MHC_Class_III,0.05,9,10.549710144927538,SNP,F1,0.983585
MHC_Class_I,0.05,9,40.145,INDEL,Recall,0.931034
MHC_Class_I,0.05,9,40.145,INDEL,Precision,1.0
MHC_Class_I,0.05,9,40.145,INDEL,F1,0.9642860000000001
MHC_Class_I,0.05,9,40.145,SNP,Recall,1.0
MHC_Class_I,0.05,9,40.145,SNP,Precision,1.0
MHC_Class_I,0.05,9,40.145,SNP,F1,1.0
MHC_Class_II,0.015,6,12.044999999999998,INDEL,Recall,0.8636360000000001
MHC_Class_II,0.015,6,12.044999999999998,INDEL,Precision,1.0
MHC_Class_II,0.015,6,12.044999999999998,INDEL,F1,0.9268290000000001
MHC_Class_II,0.015,6,12.044999999999998,SNP,Recall,0.8212649999999999
MHC_Class_II,0.015,6,12.044999999999998,SNP,Precision,0.9900770000000001
MHC_Class_II,0.015,6,12.044999999999998,SNP,F1,0.897805
MHC_Class_III,0.015,6,3.141304347826087,INDEL,Recall,0.45121999999999995
MHC_Class_III,0.015,6,3.141304347826087,INDEL,Precision,0.791667
MHC_Class_III,0.015,6,3.141304347826087,INDEL,F1,0.574816
MHC_Class_III,0.015,6,3.141304347826087,SNP,Recall,0.65098
MHC_Class_III,0.015,6,3.141304347826087,SNP,Precision,0.950382
MHC_Class_III,0.015,6,3.141304347826087,SNP,F1,0.772692
MHC_Class_I,0.015,6,12.76,INDEL,Recall,0.793103
MHC_Class_I,0.015,6,12.76,INDEL,Precision,0.958333
MHC_Class_I,0.015,6,12.76,INDEL,F1,0.867925
MHC_Class_I,0.015,6,12.76,SNP,Recall,0.9548610000000001
MHC_Class_I,0.015,6,12.76,SNP,Precision,0.9963770000000001
MHC_Class_I,0.015,6,12.76,SNP,F1,0.9751770000000001
MHC_Class_I,0.015,1,13.86,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.015,1,13.86,INDEL,Precision,1.0
MHC_Class_I,0.015,1,13.86,INDEL,F1,0.925926
MHC_Class_I,0.015,1,13.86,SNP,Recall,0.9045139999999999
MHC_Class_I,0.015,1,13.86,SNP,Precision,0.9904940000000001
MHC_Class_I,0.015,1,13.86,SNP,F1,0.9455540000000001
MHC_Class_III,0.015,1,3.1602898550724636,INDEL,Recall,0.6097560000000001
MHC_Class_III,0.015,1,3.1602898550724636,INDEL,Precision,0.819672
MHC_Class_III,0.015,1,3.1602898550724636,INDEL,F1,0.6993010000000001
MHC_Class_III,0.015,1,3.1602898550724636,SNP,Recall,0.715033
MHC_Class_III,0.015,1,3.1602898550724636,SNP,Precision,0.964727
MHC_Class_III,0.015,1,3.1602898550724636,SNP,F1,0.821321
MHC_Class_II,0.015,1,12.264999999999999,INDEL,Recall,0.8787879999999999
MHC_Class_II,0.015,1,12.264999999999999,INDEL,Precision,0.935484
MHC_Class_II,0.015,1,12.264999999999999,INDEL,F1,0.90625
MHC_Class_II,0.015,1,12.264999999999999,SNP,Recall,0.8771770000000001
MHC_Class_II,0.015,1,12.264999999999999,SNP,Precision,0.933723
MHC_Class_II,0.015,1,12.264999999999999,SNP,F1,0.904567
MHC_Class_II,0.015,5,12.541249999999998,INDEL,Recall,0.8939389999999999
MHC_Class_II,0.015,5,12.541249999999998,INDEL,Precision,0.9672129999999999
MHC_Class_II,0.015,5,12.541249999999998,INDEL,F1,0.929134
MHC_Class_II,0.015,5,12.541249999999998,SNP,Recall,0.834097
MHC_Class_II,0.015,5,12.541249999999998,SNP,Precision,0.992383
MHC_Class_II,0.015,5,12.541249999999998,SNP,F1,0.906381
MHC_Class_I,0.015,5,12.340000000000002,INDEL,Recall,0.827586
MHC_Class_I,0.015,5,12.340000000000002,INDEL,Precision,1.0
MHC_Class_I,0.015,5,12.340000000000002,INDEL,F1,0.90566
MHC_Class_I,0.015,5,12.340000000000002,SNP,Recall,0.921875
MHC_Class_I,0.015,5,12.340000000000002,SNP,Precision,0.9925229999999999
MHC_Class_I,0.015,5,12.340000000000002,SNP,F1,0.955896
MHC_Class_III,0.015,5,3.0518840579710154,INDEL,Recall,0.573171
MHC_Class_III,0.015,5,3.0518840579710154,INDEL,Precision,0.886792
MHC_Class_III,0.015,5,3.0518840579710154,INDEL,F1,0.696296
MHC_Class_III,0.015,5,3.0518840579710154,SNP,Recall,0.69281
MHC_Class_III,0.015,5,3.0518840579710154,SNP,Precision,0.963636
MHC_Class_III,0.015,5,3.0518840579710154,SNP,F1,0.806084
MHC_Class_III,0.015,2,3.020869565217392,INDEL,Recall,0.48780500000000004
MHC_Class_III,0.015,2,3.020869565217392,INDEL,Precision,0.909091
MHC_Class_III,0.015,2,3.020869565217392,INDEL,F1,0.634921
MHC_Class_III,0.015,2,3.020869565217392,SNP,Recall,0.64183
MHC_Class_III,0.015,2,3.020869565217392,SNP,Precision,0.970356
MHC_Class_III,0.015,2,3.020869565217392,SNP,F1,0.77262
MHC_Class_I,0.015,2,11.751666666666667,INDEL,Recall,0.827586
MHC_Class_I,0.015,2,11.751666666666667,INDEL,Precision,1.0
MHC_Class_I,0.015,2,11.751666666666667,INDEL,F1,0.90566
MHC_Class_I,0.015,2,11.751666666666667,SNP,Recall,0.942708
MHC_Class_I,0.015,2,11.751666666666667,SNP,Precision,0.9963299999999999
MHC_Class_I,0.015,2,11.751666666666667,SNP,F1,0.968778
MHC_Class_II,0.015,2,12.46125,INDEL,Recall,0.924242
MHC_Class_II,0.015,2,12.46125,INDEL,Precision,1.0
MHC_Class_II,0.015,2,12.46125,INDEL,F1,0.9606299999999999
MHC_Class_II,0.015,2,12.46125,SNP,Recall,0.88176
MHC_Class_II,0.015,2,12.46125,SNP,Precision,0.99484
MHC_Class_II,0.015,2,12.46125,SNP,F1,0.934893
MHC_Class_III,0.015,8,3.3073913043478256,INDEL,Recall,0.5243899999999999
MHC_Class_III,0.015,8,3.3073913043478256,INDEL,Precision,0.895833
MHC_Class_III,0.015,8,3.3073913043478256,INDEL,F1,0.661538
MHC_Class_III,0.015,8,3.3073913043478256,SNP,Recall,0.678431
MHC_Class_III,0.015,8,3.3073913043478256,SNP,Precision,0.968284
MHC_Class_III,0.015,8,3.3073913043478256,SNP,F1,0.797848
MHC_Class_I,0.015,8,12.206666666666669,INDEL,Recall,0.827586
MHC_Class_I,0.015,8,12.206666666666669,INDEL,Precision,0.96
MHC_Class_I,0.015,8,12.206666666666669,INDEL,F1,0.8888889999999999
MHC_Class_I,0.015,8,12.206666666666669,SNP,Recall,0.9305559999999999
MHC_Class_I,0.015,8,12.206666666666669,SNP,Precision,0.994434
MHC_Class_I,0.015,8,12.206666666666669,SNP,F1,0.961435
MHC_Class_II,0.015,8,12.2825,INDEL,Recall,0.80303
MHC_Class_II,0.015,8,12.2825,INDEL,Precision,0.929825
MHC_Class_II,0.015,8,12.2825,INDEL,F1,0.8617889999999999
MHC_Class_II,0.015,8,12.2825,SNP,Recall,0.791934
MHC_Class_II,0.015,8,12.2825,SNP,Precision,0.901042
MHC_Class_II,0.015,8,12.2825,SNP,F1,0.8429719999999999
MHC_Class_I,0.015,0,12.808333333333335,INDEL,Recall,0.793103
MHC_Class_I,0.015,0,12.808333333333335,INDEL,Precision,0.958333
MHC_Class_I,0.015,0,12.808333333333335,INDEL,F1,0.867925
MHC_Class_I,0.015,0,12.808333333333335,SNP,Recall,0.958333
MHC_Class_I,0.015,0,12.808333333333335,SNP,Precision,0.998192
MHC_Class_I,0.015,0,12.808333333333335,SNP,F1,0.977857
MHC_Class_II,0.015,0,12.395,INDEL,Recall,0.909091
MHC_Class_II,0.015,0,12.395,INDEL,Precision,0.967742
MHC_Class_II,0.015,0,12.395,INDEL,F1,0.9375
MHC_Class_II,0.015,0,12.395,SNP,Recall,0.912924
MHC_Class_II,0.015,0,12.395,SNP,Precision,0.953155
MHC_Class_II,0.015,0,12.395,SNP,F1,0.9326059999999999
MHC_Class_III,0.015,0,3.1581159420289855,INDEL,Recall,0.597561
MHC_Class_III,0.015,0,3.1581159420289855,INDEL,Precision,0.942308
MHC_Class_III,0.015,0,3.1581159420289855,INDEL,F1,0.7313430000000001
MHC_Class_III,0.015,0,3.1581159420289855,SNP,Recall,0.649673
MHC_Class_III,0.015,0,3.1581159420289855,SNP,Precision,0.9613149999999999
MHC_Class_III,0.015,0,3.1581159420289855,SNP,F1,0.775351
MHC_Class_II,0.015,7,12.98,INDEL,Recall,0.924242
MHC_Class_II,0.015,7,12.98,INDEL,Precision,1.0
MHC_Class_II,0.015,7,12.98,INDEL,F1,0.9606299999999999
MHC_Class_II,0.015,7,12.98,SNP,Recall,0.8634280000000001
MHC_Class_II,0.015,7,12.98,SNP,Precision,0.9957809999999999
MHC_Class_II,0.015,7,12.98,SNP,F1,0.9248930000000001
MHC_Class_III,0.015,7,3.0288405797101445,INDEL,Recall,0.573171
MHC_Class_III,0.015,7,3.0288405797101445,INDEL,Precision,0.8245610000000001
MHC_Class_III,0.015,7,3.0288405797101445,INDEL,F1,0.676259
MHC_Class_III,0.015,7,3.0288405797101445,SNP,Recall,0.6875819999999999
MHC_Class_III,0.015,7,3.0288405797101445,SNP,Precision,0.972274
MHC_Class_III,0.015,7,3.0288405797101445,SNP,F1,0.805513
MHC_Class_I,0.015,7,12.591666666666667,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.015,7,12.591666666666667,INDEL,Precision,1.0
MHC_Class_I,0.015,7,12.591666666666667,INDEL,F1,0.925926
MHC_Class_I,0.015,7,12.591666666666667,SNP,Recall,0.9236110000000001
MHC_Class_I,0.015,7,12.591666666666667,SNP,Precision,0.988848
MHC_Class_I,0.015,7,12.591666666666667,SNP,F1,0.955117
MHC_Class_I,0.015,9,12.76,INDEL,Recall,0.8620690000000001
MHC_Class_I,0.015,9,12.76,INDEL,Precision,1.0
MHC_Class_I,0.015,9,12.76,INDEL,F1,0.925926
MHC_Class_I,0.015,9,12.76,SNP,Recall,0.9704860000000001
MHC_Class_I,0.015,9,12.76,SNP,Precision,0.9982139999999999
MHC_Class_I,0.015,9,12.76,SNP,F1,0.9841549999999999
MHC_Class_III,0.015,9,3.154492753623188,INDEL,Recall,0.6097560000000001
MHC_Class_III,0.015,9,3.154492753623188,INDEL,Precision,0.9444440000000001
MHC_Class_III,0.015,9,3.154492753623188,INDEL,F1,0.7410640000000001
MHC_Class_III,0.015,9,3.154492753623188,SNP,Recall,0.733333
MHC_Class_III,0.015,9,3.154492753623188,SNP,Precision,0.977352
MHC_Class_III,0.015,9,3.154492753623188,SNP,F1,0.837939
MHC_Class_II,0.015,9,12.05875,INDEL,Recall,0.9696969999999999
MHC_Class_II,0.015,9,12.05875,INDEL,Precision,0.984615
MHC_Class_II,0.015,9,12.05875,INDEL,F1,0.9770989999999999
MHC_Class_II,0.015,9,12.05875,SNP,Recall,0.908341
MHC_Class_II,0.015,9,12.05875,SNP,Precision,0.9484239999999999
MHC_Class_II,0.015,9,12.05875,SNP,F1,0.92795
MHC_Class_I,0.015,3,12.791666666666666,INDEL,Recall,0.793103
MHC_Class_I,0.015,3,12.791666666666666,INDEL,Precision,0.96
MHC_Class_I,0.015,3,12.791666666666666,INDEL,F1,0.868607
MHC_Class_I,0.015,3,12.791666666666666,SNP,Recall,0.9253469999999999
MHC_Class_I,0.015,3,12.791666666666666,SNP,Precision,0.9981270000000001
MHC_Class_I,0.015,3,12.791666666666666,SNP,F1,0.96036
MHC_Class_II,0.015,3,11.983749999999999,INDEL,Recall,0.924242
MHC_Class_II,0.015,3,11.983749999999999,INDEL,Precision,1.0
MHC_Class_II,0.015,3,11.983749999999999,INDEL,F1,0.9606299999999999
MHC_Class_II,0.015,3,11.983749999999999,SNP,Recall,0.859762
MHC_Class_II,0.015,3,11.983749999999999,SNP,Precision,0.993658
MHC_Class_II,0.015,3,11.983749999999999,SNP,F1,0.9218729999999999
MHC_Class_III,0.015,3,3.206811594202897,INDEL,Recall,0.5853659999999999
MHC_Class_III,0.015,3,3.206811594202897,INDEL,Precision,0.90566
MHC_Class_III,0.015,3,3.206811594202897,INDEL,F1,0.7111109999999999
MHC_Class_III,0.015,3,3.206811594202897,SNP,Recall,0.7215689999999999
MHC_Class_III,0.015,3,3.206811594202897,SNP,Precision,0.9752649999999999
MHC_Class_III,0.015,3,3.206811594202897,SNP,F1,0.8294520000000001
MHC_Class_II,0.015,4,12.11375,INDEL,Recall,0.9545450000000001
MHC_Class_II,0.015,4,12.11375,INDEL,Precision,0.984375
MHC_Class_II,0.015,4,12.11375,INDEL,F1,0.969231
MHC_Class_II,0.015,4,12.11375,SNP,Recall,0.913841
MHC_Class_II,0.015,4,12.11375,SNP,Precision,0.9852069999999999
MHC_Class_II,0.015,4,12.11375,SNP,F1,0.948183
MHC_Class_I,0.015,4,11.198333333333332,INDEL,Recall,0.827586
MHC_Class_I,0.015,4,11.198333333333332,INDEL,Precision,0.96
MHC_Class_I,0.015,4,11.198333333333332,INDEL,F1,0.8888889999999999
MHC_Class_I,0.015,4,11.198333333333332,SNP,Recall,0.9201389999999999
MHC_Class_I,0.015,4,11.198333333333332,SNP,Precision,0.990654
MHC_Class_I,0.015,4,11.198333333333332,SNP,F1,0.954095
MHC_Class_III,0.015,4,3.1008695652173905,INDEL,Recall,0.6097560000000001
MHC_Class_III,0.015,4,3.1008695652173905,INDEL,Precision,0.925926
MHC_Class_III,0.015,4,3.1008695652173905,INDEL,F1,0.735294
MHC_Class_III,0.015,4,3.1008695652173905,SNP,Recall,0.69281
MHC_Class_III,0.015,4,3.1008695652173905,SNP,Precision,0.979667
MHC_Class_III,0.015,4,3.1008695652173905,SNP,F1,0.811639
MHC_Class_I,0.095,6,81.20166666666667,INDEL,Recall,0.931034
MHC_Class_I,0.095,6,81.20166666666667,INDEL,Precision,1.0
MHC_Class_I,0.095,6,81.20166666666667,INDEL,F1,0.9642860000000001
MHC_Class_I,0.095,6,81.20166666666667,SNP,Recall,1.0
MHC_Class_I,0.095,6,81.20166666666667,SNP,Precision,1.0
MHC_Class_I,0.095,6,81.20166666666667,SNP,F1,1.0
MHC_Class_III,0.095,6,19.39478260869565,INDEL,Recall,0.9756100000000001
MHC_Class_III,0.095,6,19.39478260869565,INDEL,Precision,0.9878049999999999
MHC_Class_III,0.095,6,19.39478260869565,INDEL,F1,0.981669
MHC_Class_III,0.095,6,19.39478260869565,SNP,Recall,0.996078
MHC_Class_III,0.095,6,19.39478260869565,SNP,Precision,0.994778
MHC_Class_III,0.095,6,19.39478260869565,SNP,F1,0.9954280000000001
MHC_Class_II,0.095,6,77.2175,INDEL,Recall,0.984848
MHC_Class_II,0.095,6,77.2175,INDEL,Precision,1.0
MHC_Class_II,0.095,6,77.2175,INDEL,F1,0.992366
MHC_Class_II,0.095,6,77.2175,SNP,Recall,0.978002
MHC_Class_II,0.095,6,77.2175,SNP,Precision,1.0
MHC_Class_II,0.095,6,77.2175,SNP,F1,0.9888790000000001
MHC_Class_III,0.095,1,19.59594202898552,INDEL,Recall,0.9146340000000001
MHC_Class_III,0.095,1,19.59594202898552,INDEL,Precision,0.9156629999999999
MHC_Class_III,0.095,1,19.59594202898552,INDEL,F1,0.915148
MHC_Class_III,0.095,1,19.59594202898552,SNP,Recall,0.9973860000000001
MHC_Class_III,0.095,1,19.59594202898552,SNP,Precision,0.9973860000000001
MHC_Class_III,0.095,1,19.59594202898552,SNP,F1,0.9973860000000001
MHC_Class_II,0.095,1,77.82625,INDEL,Recall,1.0
MHC_Class_II,0.095,1,77.82625,INDEL,Precision,1.0
MHC_Class_II,0.095,1,77.82625,INDEL,F1,1.0
MHC_Class_II,0.095,1,77.82625,SNP,Recall,0.993584
MHC_Class_II,0.095,1,77.82625,SNP,Precision,1.0
MHC_Class_II,0.095,1,77.82625,SNP,F1,0.996782
MHC_Class_I,0.095,1,80.31666666666666,INDEL,Recall,0.931034
MHC_Class_I,0.095,1,80.31666666666666,INDEL,Precision,1.0
MHC_Class_I,0.095,1,80.31666666666666,INDEL,F1,0.9642860000000001
MHC_Class_I,0.095,1,80.31666666666666,SNP,Recall,1.0
MHC_Class_I,0.095,1,80.31666666666666,SNP,Precision,1.0
MHC_Class_I,0.095,1,80.31666666666666,SNP,F1,1.0
MHC_Class_I,0.095,5,81.34333333333333,INDEL,Recall,0.931034
MHC_Class_I,0.095,5,81.34333333333333,INDEL,Precision,1.0
MHC_Class_I,0.095,5,81.34333333333333,INDEL,F1,0.9642860000000001
MHC_Class_I,0.095,5,81.34333333333333,SNP,Recall,1.0
MHC_Class_I,0.095,5,81.34333333333333,SNP,Precision,1.0
MHC_Class_I,0.095,5,81.34333333333333,SNP,F1,1.0
MHC_Class_III,0.095,5,19.142173913043475,INDEL,Recall,0.9146340000000001
MHC_Class_III,0.095,5,19.142173913043475,INDEL,Precision,0.9047620000000001
MHC_Class_III,0.095,5,19.142173913043475,INDEL,F1,0.9096709999999999
MHC_Class_III,0.095,5,19.142173913043475,SNP,Recall,0.9973860000000001
MHC_Class_III,0.095,5,19.142173913043475,SNP,Precision,0.9973860000000001
MHC_Class_III,0.095,5,19.142173913043475,SNP,F1,0.9973860000000001
MHC_Class_II,0.095,5,77.955,INDEL,Recall,1.0
MHC_Class_II,0.095,5,77.955,INDEL,Precision,1.0
MHC_Class_II,0.095,5,77.955,INDEL,F1,1.0
MHC_Class_II,0.095,5,77.955,SNP,Recall,0.99725
MHC_Class_II,0.095,5,77.955,SNP,Precision,1.0
MHC_Class_II,0.095,5,77.955,SNP,F1,0.9986229999999999
MHC_Class_III,0.095,8,19.349565217391294,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.095,8,19.349565217391294,INDEL,Precision,0.975309
MHC_Class_III,0.095,8,19.349565217391294,INDEL,F1,0.9631129999999999
MHC_Class_III,0.095,8,19.349565217391294,SNP,Recall,0.9934639999999999
MHC_Class_III,0.095,8,19.349565217391294,SNP,Precision,0.9986860000000001
MHC_Class_III,0.095,8,19.349565217391294,SNP,F1,0.9960680000000001
MHC_Class_I,0.095,8,79.855,INDEL,Recall,0.896552
MHC_Class_I,0.095,8,79.855,INDEL,Precision,1.0
MHC_Class_I,0.095,8,79.855,INDEL,F1,0.9454549999999999
MHC_Class_I,0.095,8,79.855,SNP,Recall,1.0
MHC_Class_I,0.095,8,79.855,SNP,Precision,1.0
MHC_Class_I,0.095,8,79.855,SNP,F1,1.0
MHC_Class_II,0.095,8,77.7575,INDEL,Recall,1.0
MHC_Class_II,0.095,8,77.7575,INDEL,Precision,1.0
MHC_Class_II,0.095,8,77.7575,INDEL,F1,1.0
MHC_Class_II,0.095,8,77.7575,SNP,Recall,0.982585
MHC_Class_II,0.095,8,77.7575,SNP,Precision,0.9990700000000001
MHC_Class_II,0.095,8,77.7575,SNP,F1,0.9907590000000001
MHC_Class_III,0.095,2,19.55797101449275,INDEL,Recall,0.9512200000000001
MHC_Class_III,0.095,2,19.55797101449275,INDEL,Precision,0.975309
MHC_Class_III,0.095,2,19.55797101449275,INDEL,F1,0.9631129999999999
MHC_Class_III,0.095,2,19.55797101449275,SNP,Recall,0.998693
