ID	start	stop	transcripts	parent_genes	HG002	HG003	HG004	HG005	HG01106	HG01258	HG01928	HG02055	HG02630	HG03492	HG03579	IHW09021	IHW09049	IHW09071	IHW09117	IHW09118	IHW09122	IHW09125	IHW09175	IHW09198	IHW09200	IHW09224	IHW09245	IHW09251	IHW09359	IHW09364	IHW09409	NA19240	NA20129	NA21309	NA24694	NA24695
ENSE00003895655	30921924	30921995	ENST00000469358	VARS2-205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003891088	30922115	30922241	ENST00000477288	ENSG00000288473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003653238	30922115	30922241	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003889305	30922115	30922241	ENST00000469358,ENST00000476162	VARS2-205,VARS2-207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00001838755	30922381	30922554	ENST00000469358	VARS2-205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003896212	30922449	30922554	ENST00000477288	ENSG00000288473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003674286	30922449	30922554	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003894608	30922449	30922554	ENST00000476162	VARS2-207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00001931120	30922582	30922774	ENST00000477052	VARS2-208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003891641	30922705	30922774	ENST00000477288	ENSG00000288473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003467476	30922705	30922774	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003895283	30922705	30922774	ENST00000469358,ENST00000476162	VARS2-205,VARS2-207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003889890	30922897	30922976	ENST00000477288	ENSG00000288473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003514968	30922897	30922976	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003896047	30922897	30922976	ENST00000469358,ENST00000476162,ENST00000477052	VARS2-205,VARS2-207,VARS2-208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003891105	30923103	30923231	ENST00000477288	ENSG00000288473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003567611	30923103	30923231	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003895092	30923103	30923231	ENST00000469358,ENST00000476162,ENST00000477052	VARS2-205,VARS2-207,VARS2-208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00001941013	30923207	30923231	ENST00000473916	VARS2-206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003895005	30923352	30923505	ENST00000477288	ENSG00000288473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003528349	30923352	30923505	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003896127	30923352	30923505	ENST00000469358,ENST00000476162,ENST00000477052	VARS2-205,VARS2-207,VARS2-208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00001948544	30923352	30924560	ENST00000473916	VARS2-206	0.67	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003894211	30924353	30924560	ENST00000477288	ENSG00000288473	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003529628	30924353	30924560	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003890264	30924353	30924560	ENST00000469358,ENST00000476162	VARS2-205,VARS2-207	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003893709	30925273	30925385	ENST00000477288	ENSG00000288473	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003463002	30925273	30925385	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003889458	30925273	30925385	ENST00000469358,ENST00000476162,ENST00000473916	VARS2-205,VARS2-207,VARS2-206	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003895760	30925543	30925719	ENST00000477288	ENSG00000288473	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003510276	30925543	30925719	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003894920	30925543	30925719	ENST00000469358,ENST00000476162,ENST00000473916	VARS2-205,VARS2-207,VARS2-206	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003889015	30925879	30926008	ENST00000477288	ENSG00000288473	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003557064	30925879	30926008	ENST00000672801,ENST00000321897,ENST00000625423,ENST00000676266,ENST00000541562	VARS2-212,VARS2-201,VARS2-211,VARS2-213,VARS2-210	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003891267	30925879	30926008	ENST00000469358,ENST00000476162,ENST00000473916	VARS2-205,VARS2-207,VARS2-206	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00003892607	30926108	30926459	ENST00000477288	ENSG00000288473	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.56	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00002322723	30926108	30926456	ENST00000672801,ENST00000625423	VARS2-212,VARS2-211	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.55	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003480016	30926108	30926459	ENST00000321897,ENST00000676266	VARS2-201,VARS2-213	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.56	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003773223	30926108	30926413	ENST00000541562	VARS2-210	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.34	0.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003893720	30926108	30926459	ENST00000469358,ENST00000476162,ENST00000473916	VARS2-205,VARS2-207,VARS2-206	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.56	0.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSE00003657927	30931352	30931574	ENST00000474914	SFTA2-202	1.99	3.0	1.0	1.0	1.5	0.0	0.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSE00003672004	30931352	30931574	ENST00000359086	SFTA2-201	1.99	3.0	1.0	1.0	1.5	0.0	0.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSE00003785008	30931361	30931574	ENST00000634371	SFTA2-203	1.99	3.0	1.0	1.0	1.57	0.0	0.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSE00001890346	30931706	30932109	ENST00000474914	SFTA2-202	2.0	3.0	1.0	0.63	2.0	0.0	0.0	1.0	4.0	0.29	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSE00001673125	30931706	30931795	ENST00000359086	SFTA2-201	2.0	3.0	1.0	1.0	2.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSE00003785192	30931706	30931795	ENST00000634371	SFTA2-203	2.0	3.0	1.0	1.0	2.0	0.0	0.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSE00001727735	30932035	30932170	ENST00000359086	SFTA2-201	2.0	3.0	1.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSE00002089229	30932617	30932709	ENST00000516952	Y_RNA.709-201	1.13	2.93	1.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	0.0	2.0	0.0
ENSE00003792704	30934522	30934674	ENST00000636043	MUCL3-202	1.0	0.0	1.51	0.0	2.0	1.0	0.0	0.0	0.22	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
ENSE00003796563	30937200	30937301	ENST00000636043	MUCL3-202	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
ENSE00003798979	30938068	30938183	ENST00000636043	MUCL3-202	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
ENSE00001944219	30940972	30941081	ENST00000462446	MUCL3-201	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00003800302	30941066	30941081	ENST00000636043	MUCL3-202	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00001687169	30945978	30946359	ENST00000419481	HCG21-204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00003691537	30948546	30952499	ENST00000636043,ENST00000462446	MUCL3-202,MUCL3-201	0.69	0.0	0.0	0.0	0.81	0.58	0.0	0.0	2.3	0.0	0.0	0.0	0.41	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSE00003790438	30952361	30952531	ENST00000634371	SFTA2-203	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSE00001173960	30952970	30954221	ENST00000636043,ENST00000462446	MUCL3-202,MUCL3-201	0.02	0.0	0.0	0.0	0.97	1.0	0.0	0.02	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSE00003787088	30953057	30953204	ENST00000634371	SFTA2-203	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSE00001658514	30953066	30953204	ENST00000419481	HCG21-204	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSE00003785880	30954776	30954915	ENST00000634371	SFTA2-203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00001614911	30954776	30954862	ENST00000419481	HCG21-204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00003786396	30955579	30955636	ENST00000634371	SFTA2-203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00003735329	30961402	30961967	ENST00000621457	NAPGP2-201	2.0	0.0	0.0	0.0	1.0	1.44	4.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	1.0	0.0	0.0	0.0
ENSE00003738689	30962305	30962396	ENST00000621457	NAPGP2-201	2.0	0.0	0.0	0.0	1.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	1.85	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSE00001892904	30983717	30984161	ENST00000486149	MUC21-202	0.0	3.0	0.0	0.0	0.16	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
ENSE00001866178	30983717	30984019	ENST00000376296	MUC21-201	0.0	3.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
ENSE00003532475	30986236	30987681	ENST00000486149	MUC21-202	2.18	0.81	1.39	0.0	1.0	0.03	0.71	1.48	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.97	1.6	0.0	2.0	2.79
ENSE00003542461	30986236	30987681	ENST00000376296	MUC21-201	2.18	0.81	1.39	0.0	1.0	0.03	0.71	1.48	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.97	1.6	0.0	2.0	2.79
ENSE00002595276	30987999	30988637	ENST00000486149	MUC21-202	3.14	0.42	2.0	0.0	0.94	0.0	2.45	1.12	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	0.82	2.0
ENSE00001928294	30987999	30989903	ENST00000376296	MUC21-201	3.05	0.94	1.49	0.63	0.31	0.0	2.81	1.04	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.0	1.0	1.84	0.69	2.59	0.0	1.14	0.72
ENSE00002595080	31010473	31010776	ENST00000561890	MUC22-213	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002609484	31025501	31030100	ENST00000561890	MUC22-213	0.0	1.99	0.72	0.42	0.0	1.08	0.0	0.49	0.0	1.35	0.0	0.0	1.51	0.0	0.0	0.0	0.36	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.41	0.49	0.69	0.0	0.22	1.12
ENSE00001748188	31032195	31032581	ENST00000561890	MUC22-213	1.94	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.45	1.31
ENSE00002613931	31034671	31035402	ENST00000561890	MUC22-213	2.0	0.0	0.0	0.42	1.09	0.0	0.0	1.0	0.96	1.0	1.22	0.0	3.0	0.0	0.0	0.0	1.18	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22	0.0	3.0	0.96
ENSE00002588971	31053449	31053531	ENST00000565192	HCG22-207	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002593501	31053499	31053531	ENST00000562344	HCG22-206	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002625977	31054099	31054516	ENST00000565192	HCG22-207	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002586452	31054201	31054516	ENST00000570223	HCG22-209	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002618809	31054206	31054505	ENST00000566475	HCG22-208	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00001655751	31054206	31054516	ENST00000426185	HCG22-205	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
