ID	start	stop	transcripts	parent_genes	HG002	HG003	HG004	HG005	HG01106	HG01258	HG01928	HG02055	HG02630	HG03492	HG03579	IHW09021	IHW09049	IHW09071	IHW09117	IHW09118	IHW09122	IHW09125	IHW09175	IHW09198	IHW09200	IHW09224	IHW09245	IHW09251	IHW09359	IHW09364	IHW09409	NA19240	NA20129	NA21309	NA24694	NA24695
ENSE00003790438	30952361	30952531	ENST00000634371	SFTA2-203	0.0	2.04	0.0	0.0	1.0	1.0	0.0	0.48	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
ENSE00001173960	30952970	30954221	ENST00000636043,ENST00000462446	MUCL3-202,MUCL3-201	0.0	0.23	0.0	0.0	0.08	1.0	0.0	0.0	1.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99
ENSE00003787088	30953057	30953204	ENST00000634371	SFTA2-203	0.0	0.73	0.0	0.0	0.07	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSE00001658514	30953066	30953204	ENST00000419481	HCG21-204	0.0	0.65	0.0	0.0	0.01	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSE00003785880	30954776	30954915	ENST00000634371	SFTA2-203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00001614911	30954776	30954862	ENST00000419481	HCG21-204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00003786396	30955579	30955636	ENST00000634371	SFTA2-203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00003735329	30961402	30961967	ENST00000621457	NAPGP2-201	1.41	0.0	0.0	0.0	0.0	0.39	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.58	0.0	2.0	0.0	0.0	0.0	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.57	3.0	0.0	0.0	0.37
ENSE00003738689	30962305	30962396	ENST00000621457	NAPGP2-201	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.79	0.0	0.0	0.96	0.0	3.93	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0
ENSE00001892904	30983717	30984161	ENST00000486149	MUC21-202	0.0	2.0	0.0	0.0	0.0	3.99	4.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.41	0.0
ENSE00001866178	30983717	30984019	ENST00000376296	MUC21-201	0.0	2.0	0.0	0.0	0.0	3.99	4.0	1.0	0.99	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	1.0	0.13	0.0
ENSE00003532475	30986236	30987681	ENST00000486149	MUC21-202	1.97	3.52	0.96	0.0	0.0	0.03	1.4	0.03	0.0	1.31	0.0	0.0	1.0	0.0	0.0	0.64	3.47	0.0	0.0	0.0	0.0	0.0	0.64	0.0	0.0	0.0	1.28	0.0	1.82	0.81	0.0	0.79
ENSE00003542461	30986236	30987681	ENST00000376296	MUC21-201	1.97	3.52	0.96	0.0	0.0	0.03	1.4	0.03	0.0	1.31	0.0	0.0	1.0	0.0	0.0	0.64	3.47	0.0	0.0	0.0	0.0	0.0	0.64	0.0	0.0	0.0	1.28	0.0	1.82	0.81	0.0	0.79
ENSE00002595276	30987999	30988637	ENST00000486149	MUC21-202	2.42	2.22	1.0	0.0	1.0	0.0	4.98	1.0	0.0	0.97	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
ENSE00001928294	30987999	30989903	ENST00000376296	MUC21-201	2.8	2.2	0.49	0.61	1.0	0.0	6.31	1.0	0.0	0.87	0.0	0.0	0.0	0.0	0.0	0.92	2.55	0.0	0.0	0.0	0.0	0.0	0.92	0.91	0.5	0.0	1.84	0.0	1.98	0.0	1.46	0.0
ENSE00002595080	31010473	31010776	ENST00000561890	MUC22-213	1.0	0.0	0.0	0.0	0.0	0.0	0.61	1.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002609484	31025501	31030100	ENST00000561890	MUC22-213	0.51	0.42	1.39	0.41	1.31	1.1	0.76	0.49	0.85	1.35	0.0	1.01	3.97	0.0	0.0	0.0	0.75	0.01	0.0	0.0	0.0	1.17	0.0	0.0	0.25	0.0	0.55	0.53	1.6	0.68	0.88	0.43
ENSE00001748188	31032195	31032581	ENST00000561890	MUC22-213	0.0	0.0	2.0	0.7	1.34	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.63	0.32
ENSE00002613931	31034671	31035402	ENST00000561890	MUC22-213	1.0	1.0	0.0	1.0	0.0	1.06	0.0	0.0	0.0	0.83	1.0	0.0	1.99	0.0	1.82	0.0	4.25	3.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	3.44	2.0	2.22	0.0
ENSE00002588971	31053449	31053531	ENST00000565192	HCG22-207	1.0	2.0	1.0	0.0	0.24	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSE00002593501	31053499	31053531	ENST00000562344	HCG22-206	1.0	2.0	1.0	0.0	0.62	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSE00002625977	31054099	31054516	ENST00000565192	HCG22-207	0.0	1.99	0.0	0.0	2.35	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.98	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002586452	31054201	31054516	ENST00000570223	HCG22-209	0.0	1.98	0.0	0.0	2.47	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.98	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002618809	31054206	31054505	ENST00000566475	HCG22-208	0.0	2.0	0.0	0.0	2.45	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.98	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00001655751	31054206	31054516	ENST00000426185	HCG22-205	0.0	1.98	0.0	0.0	2.47	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.98	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00003825710	31054329	31054516	ENST00000646461	HCG22-210	0.0	1.97	0.0	0.0	2.79	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002614454	31055709	31056474	ENST00000562344	HCG22-206	0.0	0.0	0.0	0.0	1.55	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.55	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0
ENSE00001788424	31055709	31056910	ENST00000426185	HCG22-205	0.0	0.0	0.0	0.0	1.71	0.86	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.35	0.01	0.0	0.0	0.0	0.0	0.0	0.59	0.0	0.0	0.0	0.0	0.49	0.0	0.0
ENSE00002624625	31055811	31056001	ENST00000570223	HCG22-209	0.0	0.0	0.0	0.0	1.27	1.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSE00002584098	31056217	31056910	ENST00000565192	HCG22-207	0.0	0.0	0.0	0.0	1.99	0.76	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01	0.0	0.0	0.0	0.0	0.85	0.0	0.0
ENSE00003817406	31056217	31056516	ENST00000646461	HCG22-210	0.0	0.0	0.0	0.0	1.97	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65	0.0	0.0
ENSE00003974341	31056520	31056910	ENST00000646461	HCG22-210	0.0	0.0	0.0	0.0	2.0	0.57	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSE00002589625	31059407	31059890	ENST00000565192	HCG22-207	2.39	0.8	0.0	0.0	1.96	1.0	1.0	0.13	0.0	1.0	0.0	0.0	0.0	0.0	1.66	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.99	0.0	0.0	1.67	0.67	1.37	0.0	0.0
ENSE00002615679	31059407	31059657	ENST00000566475	HCG22-208	1.98	0.61	0.0	0.0	1.94	1.0	1.0	0.26	0.0	1.0	0.0	0.0	0.0	0.0	1.99	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.99	0.0	0.0	1.36	0.36	1.25	0.0	0.0
ENSE00001708269	31059407	31059876	ENST00000426185,ENST00000646461	HCG22-205,HCG22-210	2.38	0.79	0.0	0.0	1.96	1.0	1.0	0.14	0.0	1.0	0.0	0.0	0.0	0.0	1.68	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.66	0.66	1.38	0.0	0.0
ENSE00001590781	31083009	31083109	ENST00000410963	RNU6-1133P-201	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99	0.0	1.0	0.0	2.0	1.97	1.99	0.0	1.0	2.98	0.0	0.0	2.97	0.0	0.0	0.0	0.0	0.0	1.99	0.0	0.0	0.0	0.0	1.0
ENSE00001910042	31111222	31112291	ENST00000259870	C6orf15-201	0.0	0.25	0.0	0.0	1.35	0.07	0.0	0.75	0.0	0.0	0.1	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51	0.0	0.0	0.0	1.0	0.17	0.33	0.0
ENSE00001702848	31112488	31112575	ENST00000259870	C6orf15-201	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.78	0.0	0.0	0.0
ENSE00001899025	31114749	31114891	ENST00000467107	PSORS1C1-202	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	1.0
ENSE00002404628	31114772	31114891	ENST00000548049	PSORS1C1-207	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	1.0
ENSE00003893969	31114799	31114891	ENST00000259881	PSORS1C1-201	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	1.0
ENSE00001958647	31114824	31114891	ENST00000493289	PSORS1C1-205	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	1.0
ENSE00001748755	31114830	31114891	ENST00000479581	PSORS1C1-203	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38	1.0
ENSE00002382507	31114833	31114891	ENST00000550838	PSORS1C1-208	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	1.0
ENSE00002350394	31114838	31114891	ENST00000552747	PSORS1C1-209	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43	1.0
ENSE00001819123	31115086	31117529	ENST00000376288	CDSN-202	0.02	2.01	0.0	0.36	0.0	0.0	1.44	0.1	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.3	0.94	0.0	1.1	0.0	0.25	0.76	0.01	0.08	0.88	1.0	1.69
ENSE00001927172	31115135	31118820	ENST00000467107	PSORS1C1-202	1.36	2.85	0.0	0.94	0.0	0.0	1.66	0.42	0.0	0.52	0.0	0.0	0.55	0.0	0.0	0.0	0.51	0.0	0.0	0.0	1.25	1.54	0.11	1.43	0.0	0.52	2.55	0.36	0.65	1.3	0.73	1.85
ENSE00001873076	31117089	31117299	ENST00000493289	PSORS1C1-205	0.0	4.0	0.0	1.0	0.0	0.0	2.0	0.11	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2	3.0	0.0	1.96	0.0	1.0	3.0	0.0	0.0	2.0	1.0	1.89
ENSE00001731771	31120334	31120446	ENST00000376288	CDSN-202	6.96	4.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	2.97	0.0	3.0	0.0	1.0	0.0	0.0	0.0	6.0	4.0	1.0	0.0	0.0	1.0	6.0	0.0	2.0	1.41	0.0	1.0
ENSE00001697652	31125675	31125839	ENST00000259881	PSORS1C1-201	3.99	2.0	0.0	2.0	0.0	2.0	2.43	1.0	1.0	0.0	0.0	0.0	4.99	0.0	2.68	0.0	0.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.99	0.0
ENSE00002393896	31125678	31125839	ENST00000548049	PSORS1C1-207	3.99	2.0	0.0	2.0	0.0	2.0	2.45	1.0	1.0	0.0	0.0	0.0	4.99	0.0	2.67	0.0	0.0	3.92	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.99	0.0
ENSE00002397031	31125738	31125839	ENST00000550838	PSORS1C1-208	3.99	2.0	0.0	2.0	0.0	2.0	3.0	1.0	1.0	0.0	0.0	0.0	4.99	0.0	2.48	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	1.99	0.0
ENSE00003637121	31129568	31129645	ENST00000548049	PSORS1C1-207	4.0	3.0	3.0	2.0	1.0	0.0	3.0	1.03	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	3.0	1.0	3.0	3.0	0.0	1.0
ENSE00003520173	31129568	31129645	ENST00000259881	PSORS1C1-201	4.0	3.0	3.0	2.0	1.0	0.0	3.0	1.03	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	3.0	1.0	3.0	3.0	0.0	1.0
ENSE00002388923	31133552	31133694	ENST00000548049	PSORS1C1-207	9.96	7.0	1.0	3.67	3.0	4.99	4.99	2.28	4.56	4.75	2.99	4.0	1.0	0.0	8.6	2.0	14.25	1.96	0.0	0.0	0.0	3.0	1.99	4.0	6.0	0.0	2.0	1.99	6.68	3.99	8.0	1.99
ENSE00001875216	31137533	31138306	ENST00000259845	PSORS1C2-201	1.47	3.26	1.0	1.94	1.7	0.0	3.73	1.0	0.63	0.0	0.0	0.0	1.83	1.0	2.0	0.0	2.3	0.99	1.0	2.7	0.0	0.0	0.0	0.0	1.36	1.99	1.0	0.0	1.75	0.0	3.0	0.0
ENSE00002418125	31137648	31137681	ENST00000547221	PSORS1C1-206	2.0	4.0	1.0	2.0	3.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	2.97	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	3.0	0.0
ENSE00002364587	31138356	31138459	ENST00000481450	PSORS1C1-204	0.98	1.0	0.0	1.0	0.34	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	1.0	0.0	3.0	0.0
ENSE00002367789	31138358	31138731	ENST00000550838	PSORS1C1-208	0.65	1.0	0.0	1.0	0.09	0.0	1.94	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99	0.0	2.0	1.0	1.0	3.99	0.0	0.0	0.0	0.0	3.99	2.0	1.0	0.0	1.0	0.0	2.83	0.0
ENSE00002345931	31138358	31139442	ENST00000552747	PSORS1C1-209	0.22	0.68	0.0	1.0	0.03	0.0	2.63	1.0	0.0	0.0	0.0	0.0	0.11	0.0	2.0	1.15	1.47	0.64	0.81	2.62	0.0	0.0	0.0	0.07	2.19	0.78	1.48	0.0	1.0	0.0	2.28	0.0
ENSE00001848361	31138358	31138459	ENST00000547221	PSORS1C1-206	0.98	1.0	0.0	1.0	0.33	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	1.0	0.0	3.0	0.0
ENSE00001666904	31138429	31138459	ENST00000259881	PSORS1C1-201	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	1.0	0.0	3.0	0.0
ENSE00003542914	31138655	31138779	ENST00000259881	PSORS1C1-201	0.0	1.0	0.0	1.0	0.0	0.0	2.95	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99	0.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	3.98	1.99	1.0	0.0	1.0	0.0	2.1	0.0
ENSE00003578696	31138655	31138779	ENST00000547221	PSORS1C1-206	0.0	1.0	0.0	1.0	0.0	0.0	2.95	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99	0.0	2.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	3.98	1.99	1.0	0.0	1.0	0.0	2.1	0.0
ENSE00001641656	31138971	31139066	ENST00000259845	PSORS1C2-201	0.0	1.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.23	2.0	0.83	1.0	4.0	0.0	0.0	0.0	0.0	0.83	0.0	2.0	0.0	1.0	0.0	2.0	0.0
ENSE00002384037	31139640	31140092	ENST00000259881	PSORS1C1-201	0.0	0.0	0.0	0.0	0.0	0.0	2.97	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	1.98	0.0	1.0	0.0	1.0	0.0
ENSE00001905947	31139640	31140038	ENST00000479581,ENST00000481450	PSORS1C1-203,PSORS1C1-204	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.99	0.0	2.0	2.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	1.98	0.0	1.0	0.0	1.0	0.0
ENSE00002331939	31139640	31140037	ENST00000547221	PSORS1C1-206	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.99	0.0	2.0	2.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	1.98	0.0	1.0	0.0	1.0	0.0
ENSE00001726084	31140726	31140913	ENST00000444785	POLR2LP1-206	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99	0.0	0.97	0.0	0.0	1.98	1.0	1.0	0.0	0.0	0.0
ENSE00001733246	31142438	31142716	ENST00000396268,ENST00000376266	CCHCR1-203,CCHCR1-201	0.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ENSE00002087937	31142443	31142716	ENST00000396263	CCHCR1-202	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ENSE00003841687	31142451	31142716	ENST00000652427,ENST00000652535	CCHCR1-231,CCHCR1-232	0.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ENSE00002035790	31142519	31142716	ENST00000451521	CCHCR1-208	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ENSE00001672971	31142962	31143134	ENST00000396268,ENST00000376266,ENST00000396263,ENST00000451521	CCHCR1-203,CCHCR1-201,CCHCR1-202,CCHCR1-208	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
ENSE00003850084	31142962	31143134	ENST00000652427,ENST00000652535	CCHCR1-231,CCHCR1-232	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
ENSE00001956388	31143059	31143134	ENST00000467553	CCHCR1-211	0.99	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
ENSE00001861289	31143095	31143134	ENST00000486060	CCHCR1-214	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
ENSE00003670330	31143261	31143413	ENST00000396268,ENST00000376266,ENST00000396263,ENST00000451521	CCHCR1-203,CCHCR1-201,CCHCR1-202,CCHCR1-208	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.66	0.0	0.0	1.0	2.0	1.0	1.0	0.0
ENSE00003530376	31143261	31143413	ENST00000652427,ENST00000652535,ENST00000486060	CCHCR1-231,CCHCR1-232,CCHCR1-214	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.66	0.0	0.0	1.0	2.0	1.0	1.0	0.0
ENSE00002056950	31144519	31145073	ENST00000509552	CCHCR1-228	1.93	0.0	0.82	0.0	2.0	0.0	0.0	0.45	0.0	2.0	0.0	0.0	0.0	0.99	0.62	0.0	1.42	0.0	2.97	0.0	1.29	0.0	0.0	0.0	2.0	0.0	0.0	1.74	3.0	2.0	2.18	0.0
ENSE00001831396	31144628	31144788	ENST00000486060	CCHCR1-214	2.0	0.0	0.0	0.0	1.99	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.99	0.35	0.0	1.0	0.0	2.97	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.79	3.0	2.0	2.0	0.0
ENSE00001784685	31144686	31144788	ENST00000396268,ENST00000376266,ENST00000396263,ENST00000451521	CCHCR1-203,CCHCR1-201,CCHCR1-202,CCHCR1-208	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.99	0.55	0.0	1.0	0.0	2.98	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.99	3.0	2.0	2.0	0.0
ENSE00003849733	31144686	31144788	ENST00000652427,ENST00000652535	CCHCR1-231,CCHCR1-232	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.99	0.55	0.0	1.0	0.0	2.98	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.99	3.0	2.0	2.0	0.0
