gene_name	gene_id	biotype	start	stop	HG002	HG003	HG004	HG005	HG01106	HG01258	HG01928	HG02055	HG02630	HG03492	HG03579	IHW09021	IHW09049	IHW09071	IHW09117	IHW09118	IHW09122	IHW09125	IHW09175	IHW09198	IHW09200	IHW09224	IHW09245	IHW09251	IHW09359	IHW09364	IHW09409	NA19240	NA20129	NA21309	NA24694	NA24695
DDX6P1	ENSG00000230056	processed_pseudogene	29329625	29331061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR5V1	ENSG00000243729	protein_coding	29353748	29431967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR12D3	ENSG00000112462	protein_coding	29373422	29375291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR12D2	ENSG00000280236	protein_coding	29395630	29398008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR12D1	ENSG00000251608	protein_coding	29414927	29418905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR11A1	ENSG00000204694	protein_coding	29425503	29457071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR10C1	ENSG00000206474	protein_coding	29439305	29440977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277881	ENSG00000277881	processed_pseudogene	29450209	29450558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2H1	ENSG00000204688	protein_coding	29457154	29464328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBDP1	ENSG00000225797	unprocessed_pseudogene	29464595	29469806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAS1LP1	ENSG00000230164	unprocessed_pseudogene	29475024	29476071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000289203	ENSG00000289203	lncRNA	29485156	29494160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAS1L	ENSG00000204687	protein_coding	29486696	29487956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P1	ENSG00000213900	processed_pseudogene	29489270	29489676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02829	ENSG00000229274	lncRNA	29497474	29510558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01015	ENSG00000224582	lncRNA	29528720	29533665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR53P	ENSG00000229281	unprocessed_pseudogene	29537703	29538787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2I1P	ENSG00000237988	protein_coding	29550406	29557773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBD	ENSG00000213886	protein_coding	29555514	29559732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABBR1	ENSG00000204681	protein_coding	29555628	29633976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2H5P	ENSG00000232173	unprocessed_pseudogene	29573908	29574836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM183AP1	ENSG00000227609	processed_pseudogene	29577458	29577748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNORD32B	ENSG00000201330	snoRNA	29582248	29582332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL13AP	ENSG00000231301	processed_pseudogene	29582507	29583025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2H2	ENSG00000204657	protein_coding	29585120	29590500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUMO2P1	ENSG00000235238	processed_pseudogene	29636059	29636343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MOG	ENSG00000204655	protein_coding	29657001	29672372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP57	ENSG00000204644	protein_coding	29672482	29681155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC20P1	ENSG00000233916	processed_pseudogene	29708124	29708547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-F	ENSG00000204642	protein_coding	29722774	29738528	0.5486860479878126	0.5044433159832423	0.4909229402056621	0.4939063095086962	0.5678557826583724	0.536244763234734	0.5542084549955567	0.5077440649993652	0.5217087723752698	0.4380474800050781	0.4543607972578393	0.4449663577504126	0.45937539672464134	0.4470610638567983	0.4981591976640853	0.35768693665100926	0.5044433159832423	0.455439888282341	0.45048876475815663	0.4668020820109179	0.45448774914307477	0.4555668401675765	0.23390884854640093	0.41240319918750795	0.45670940713469593	0.373365494477593	0.4362701536117811	0.44877491430747746	0.4939063095086962	0.4996191443442935	0.5827091532309254	0.4761965215183446
ENSG00000225864	ENSG00000225864	unprocessed_pseudogene	29722980	29723971	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-F-AS1	ENSG00000214922	lncRNA	29726600	29749049	0.21461980489108645	0.1835716512984988	0.17417256893402824	0.1763552942224598	0.2280725199340728	0.20588890373736024	0.21858434674150296	0.18588801282907924	0.19568800391999644	0.13786805648358502	0.14842531961334582	0.14192168916210077	0.15622076707202995	0.1434807786538376	0.17916165530758607	0.08058265401576907	0.1835716512984988	0.14918259165218942	0.15114258987037285	0.15715622076707203	0.1486035012695443	0.14927168248028866	0.0	0.1191589825827431	0.15016259076128113	0.09167446211412535	0.13572987660920308	0.14450532317697892	0.1761771125662613	0.18018619983072742	0.23858523764978395	0.16374894204641632
RPL23AP1	ENSG00000239257	transcribed_processed_pseudogene	29726668	29727139	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MICE	ENSG00000273340	transcribed_unprocessed_pseudogene	29741730	29748969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCG9P5	ENSG00000227758	unprocessed_pseudogene	29748288	29748513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	ENSG00000199290	misc_RNA	29750370	29750472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFITM4P	ENSG00000235821	processed_pseudogene	29750728	29751148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272236	ENSG00000272236	lncRNA	29751964	29752207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285761	ENSG00000285761	lncRNA	29752572	29763295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270896	ENSG00000270896	processed_pseudogene	29763257	29763392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-V	ENSG00000290710	lncRNA	29790953	29797811	0.9661708953047535	0.9660250801983086	0.9682123067949839	0.9833770778652668	0.9696704578594343	1.0	0.9773986585010207	0.968503937007874	1.0	0.8361038203557889	0.747594050743657	0.9024496937882764	0.968649752114319	0.8336249635462234	0.9744823563721201	0.689122193059201	1.0	0.9766695829687956	0.9457567804024497	0.9747739865850102	0.9256342957130359	0.8862642169728784	0.0014581510644502771	0.9154272382618839	0.9819189268008166	0.9741907261592301	0.8165645960921551	0.8913677456984543	0.9763779527559056	0.9849810440361622	0.9833770778652668	0.9826480023330417
HCG4	ENSG00000176998	unprocessed_pseudogene	29791752	29792750	0.9769539078156313	0.9769539078156313	0.9789579158316634	1.0	0.9769539078156313	1.0	1.0	0.9789579158316634	1.0	0.9769539078156313	0.9789579158316634	0.9769539078156313	0.9829659318637275	0.9769539078156313	1.0	1.0	1.0	1.0	0.9769539078156313	1.0	1.0	1.0	0.01002004008016032	1.0	1.0	1.0	1.0	0.9769539078156313	1.0	1.0	1.0	1.0
HLA-V	ENSG00000181126	transcribed_unprocessed_pseudogene	29792233	29793136	0.9767441860465116	0.9767441860465116	0.9767441860465116	1.0	0.9767441860465116	1.0	1.0	0.9767441860465116	1.0	0.9767441860465116	0.9767441860465116	0.9767441860465116	0.9811738648947951	0.9756367663344407	1.0	1.0	1.0	1.0	0.9756367663344407	1.0	1.0	1.0	0.01107419712070875	1.0	1.0	1.0	1.0	0.9767441860465116	1.0	1.0	1.0	1.0
HLA-P	ENSG00000261548	unprocessed_pseudogene	29800414	29802425	0.9980109398309299	0.9980109398309299	0.9985082048731975	1.0	1.0	1.0	1.0	1.0	1.0	0.9980109398309299	0.6424664346096469	0.9980109398309299	0.9975136747886624	0.02187966185977126	1.0	0.33316757831924415	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.9980109398309299	0.9980109398309299	1.0	1.0	1.0	0.9104922923918448
RPL7AP7	ENSG00000213880	processed_pseudogene	29803194	29803991	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.3588456712672522	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.562107904642409	0.12923462986198245	0.0	0.0	1.0	0.0	0.0	0.6813048933500627	1.0	0.6210790464240903	1.0	0.0
MICG	ENSG00000237042	unprocessed_pseudogene	29812564	29812696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-G	ENSG00000204632	protein_coding	29826966	29831125	0.9997595575859581	0.9997595575859581	1.0	0.9997595575859581	1.0	1.0	1.0	0.9997595575859581	1.0	0.9997595575859581	1.0	0.9997595575859581	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9997595575859581	1.0	1.0	0.9997595575859581	1.0
HCG4P8	ENSG00000229142	unprocessed_pseudogene	29827384	29828364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ENSG00000290870	ENSG00000290870	lncRNA	29849549	29885615	0.09776520822935729	0.06851328120667664	0.0644096933399878	0.0	0.10200743082127212	0.11598181112405036	0.10838462818166694	0.04605445572006876	0.07192369544723562	0.04414129651195031	0.034741862141629234	0.04649808684079188	0.0682637387012699	0.036266844119114953	0.06851328120667664	0.0	0.09014029834192869	0.06449287417512338	0.036655021349747685	0.09249708867077025	0.05584206732102257	0.06025065158320856	0.0	0.015915266455941886	0.08451172849775412	0.035296401042533135	0.04854988077413631	0.042283591193922256	0.0764431874896024	0.08853213552930739	0.06851328120667664	0.06185881439582987
ENSG00000285799	ENSG00000285799	transcribed_unprocessed_pseudogene	29852362	29852491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCP5B	ENSG00000281831	lncRNA	29871894	29873783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230521	ENSG00000230521	unprocessed_pseudogene	29887293	29888268	1.0	0.9938461538461538	1.0	0.0	1.0	1.0	0.9938461538461538	0.9938461538461538	1.0	0.9938461538461538	0.9897435897435898	0.9938461538461538	1.0	0.9897435897435898	1.0	0.9938461538461538	1.0	0.9938461538461538	0.9938461538461538	0.9938461538461538	0.9938461538461538	0.9938461538461538	0.9938461538461538	0.9938461538461538	0.9897435897435898	0.9938461538461538	1.0	0.9938461538461538	1.0	1.0	0.9938461538461538	0.9938461538461538
HLA-H	ENSG00000206341	unprocessed_pseudogene	29887751	29890482	0.9996338337605273	0.9970706700842182	1.0	0.0	1.0	1.0	0.9970706700842182	0.9970706700842182	1.0	0.9970706700842182	0.997436836323691	0.9970706700842182	1.0	0.997436836323691	1.0	0.9970706700842182	1.0	0.9970706700842182	0.9970706700842182	0.9970706700842182	0.997436836323691	0.9970706700842182	0.997436836323691	0.9970706700842182	0.997436836323691	0.9970706700842182	1.0	0.9970706700842182	1.0	1.0	0.997436836323691	0.9970706700842182
HLA-T	ENSG00000231130	unprocessed_pseudogene	29896653	29897786	0.999117387466902	0.999117387466902	0.999117387466902	0.0	0.999117387466902	0.999117387466902	0.999117387466902	0.8658428949691086	0.999117387466902	0.7228596646072374	0.0	0.0	0.7237422771403353	0.0	0.999117387466902	0.0	0.04766107678729038	0.2444836716681377	0.28773168578993824	0.0	0.9982347749338041	0.21888790820829657	0.0	0.0	0.0	0.0	0.5401588702559577	0.0	0.999117387466902	0.999117387466902	0.6081200353045013	0.0
DDX39BP1	ENSG00000233677	unprocessed_pseudogene	29906542	29906909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCCD1P1	ENSG00000235963	unprocessed_pseudogene	29907782	29908645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCG4B	ENSG00000227262	unprocessed_pseudogene	29925982	29926973	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.9989909182643795	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9889001009081736	1.0
HLA-K	ENSG00000230795	unprocessed_pseudogene	29926458	29929232	0.9996395097332372	0.9996395097332372	0.9992790194664743	0.0	0.9992790194664743	1.0	0.9985580389329488	0.9992790194664743	1.0	0.9992790194664743	0.9992790194664743	0.9996395097332372	0.9992790194664743	0.9992790194664743	0.9992790194664743	0.9985580389329488	1.0	0.9985580389329488	0.9985580389329488	0.9985580389329488	0.9996395097332372	0.9985580389329488	0.9985580389329488	0.9985580389329488	0.9992790194664743	0.9985580389329488	0.9992790194664743	0.9996395097332372	0.9996395097332372	0.9992790194664743	0.9956741167988464	0.9985580389329488
HLA-U	ENSG00000228078	unprocessed_pseudogene	29934100	29934286	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-A	ENSG00000206503	protein_coding	29941259	29949572	1.0	1.0	1.0	0.999759412967641	0.9995188259352821	1.0	0.9990376518705641	1.0	1.0	1.0	0.9950679658366414	1.0	0.9995188259352821	0.9995188259352821	0.9995188259352821	0.9402141224587994	1.0	0.9990376518705641	0.9991579453867436	0.9990376518705641	1.0	0.9927823890292313	0.7305425237579695	1.0	1.0	0.9993985324191026	0.9945867917719234	1.0	1.0	1.0	1.0	1.0
ENSG00000227766	ENSG00000227766	unprocessed_pseudogene	29942074	29943067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-W	ENSG00000235290	unprocessed_pseudogene	29956595	29958570	1.0	1.0	1.0	0.9670886075949368	1.0	0.9924050632911392	0.9924050632911392	1.0	0.9924050632911392	1.0	0.4891139240506329	0.9924050632911392	1.0	0.6632911392405063	1.0	0.0	1.0	0.9924050632911392	0.9665822784810126	0.9924050632911392	1.0	0.8987341772151899	0.0	0.6941772151898734	1.0	0.0	0.7478481012658228	0.9989873417721519	1.0	1.0	1.0	0.9924050632911392
MICD	ENSG00000229390	unprocessed_pseudogene	29970800	29972464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCG9	ENSG00000204625	lncRNA	29975111	29978410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR1HASP	ENSG00000204623	transcribed_unitary_pseudogene	29976041	30061640	0.15690603862194652	0.14132174441290202	0.14453439876634072	0.15428918562132735	0.15315599481302353	0.16338975922615917	0.16232666269465765	0.1563920139253963	0.1532494538487599	0.13034030771387517	0.12601782731106673	0.1263682986950782	0.1388333975864204	0.1350599890185633	0.15521209359922428	0.10548020420799309	0.1579107232561128	0.14083108447528592	0.1337515625182537	0.14486150539141812	0.13996658839472423	0.12456921225715253	0.05975537097395998	0.12469771843129009	0.15709295669341933	0.11484947254056706	0.12225610112267667	0.12626315727987478	0.14678909800348136	0.14502505870395682	0.15662566151473734	0.1576770756667718
DDX39BP2	ENSG00000238024	unprocessed_pseudogene	29993208	29993605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCCD1P2	ENSG00000224312	unprocessed_pseudogene	29994436	29995314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000290574	ENSG00000290574	lncRNA	30005970	30009956	1.0	1.0	1.0	1.0	0.9977420973406924	1.0	1.0	1.0	1.0	1.0	1.0	0.9977420973406924	0.997491219267436	0.997491219267436	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9977420973406924	1.0	1.0	1.0	0.9997491219267436	0.9977420973406924	1.0	1.0	1.0	1.0
ENSG00000237669	ENSG00000237669	unprocessed_pseudogene	30006120	30007116	1.0	1.0	1.0	1.0	0.998995983935743	1.0	1.0	1.0	1.0	1.0	1.0	0.998995983935743	0.998995983935743	0.998995983935743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.998995983935743	1.0	1.0	1.0	1.0	0.998995983935743	1.0	1.0	1.0	1.0
HLA-J	ENSG00000204622	transcribed_unprocessed_pseudogene	30006605	30009539	1.0	1.0	1.0	1.0	0.9972733469665985	1.0	1.0	1.0	1.0	1.0	1.0	0.9972733469665985	0.9969325153374233	0.9969325153374233	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9972733469665985	1.0	1.0	1.0	0.9996591683708248	0.9972733469665985	1.0	1.0	1.0	1.0
ETF1P1	ENSG00000232757	processed_pseudogene	30031712	30033003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278104	ENSG00000278104	misc_RNA	30035915	30035983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275856	ENSG00000275856	misc_RNA	30058114	30058190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR1H	ENSG00000066379	protein_coding	30058898	30064909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278773	ENSG00000278773	misc_RNA	30061079	30061183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
