gene_name	gene_id	biotype	start	stop	HG002	HG003	HG004	HG005	HG01106	HG01258	HG01928	HG02055	HG02630	HG03492	HG03579	IHW09021	IHW09049	IHW09071	IHW09117	IHW09118	IHW09122	IHW09125	IHW09175	IHW09198	IHW09200	IHW09224	IHW09245	IHW09251	IHW09359	IHW09364	IHW09409	NA19240	NA20129	NA21309	NA24694	NA24695
OR14J1	ENSG00000204695	protein_coding	29301700	29313017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX6P1	ENSG00000230056	processed_pseudogene	29329625	29331061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR5V1	ENSG00000243729	protein_coding	29353748	29431967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR12D3	ENSG00000112462	protein_coding	29373422	29375291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR12D2	ENSG00000280236	protein_coding	29395630	29398008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR12D1	ENSG00000251608	protein_coding	29414927	29418905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR11A1	ENSG00000204694	protein_coding	29425503	29457071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR10C1	ENSG00000206474	protein_coding	29439305	29440977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277881	ENSG00000277881	processed_pseudogene	29450209	29450558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2H1	ENSG00000204688	protein_coding	29457154	29464328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBDP1	ENSG00000225797	unprocessed_pseudogene	29464595	29469806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAS1LP1	ENSG00000230164	unprocessed_pseudogene	29475024	29476071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000289203	ENSG00000289203	lncRNA	29485156	29494160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAS1L	ENSG00000204687	protein_coding	29486696	29487956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P1	ENSG00000213900	processed_pseudogene	29489270	29489676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02829	ENSG00000229274	lncRNA	29497474	29510558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01015	ENSG00000224582	lncRNA	29528720	29533665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR53P	ENSG00000229281	unprocessed_pseudogene	29537703	29538787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2I1P	ENSG00000237988	protein_coding	29550406	29557773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBD	ENSG00000213886	protein_coding	29555514	29559732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABBR1	ENSG00000204681	protein_coding	29555628	29633976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2H5P	ENSG00000232173	unprocessed_pseudogene	29573908	29574836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM183AP1	ENSG00000227609	processed_pseudogene	29577458	29577748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNORD32B	ENSG00000201330	snoRNA	29582248	29582332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL13AP	ENSG00000231301	processed_pseudogene	29582507	29583025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR2H2	ENSG00000204657	protein_coding	29585120	29590500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUMO2P1	ENSG00000235238	processed_pseudogene	29636059	29636343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MOG	ENSG00000204655	protein_coding	29657001	29672372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFP57	ENSG00000204644	protein_coding	29672482	29681155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC20P1	ENSG00000233916	processed_pseudogene	29708124	29708547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-F	ENSG00000204642	protein_coding	29722774	29738528	0.5020947061063857	0.43868223943125556	0.454678176970928	0.4556303161101942	0.5020947061063857	0.5121239050399898	0.4970801066395836	0.49238288688587023	0.4939697854513139	0.41589437603148405	0.39583597816427574	0.4502983369303034	0.48825695061571667	0.46559603910118064	0.5518598451187	0.3759045321823029	0.5986416148279802	0.4558207439380475	0.4982861495493208	0.5188523549574712	0.45905801701155263	0.4735305319283991	0.33369303034150055	0.4557572679954297	0.4935889297956075	0.42909737209597565	0.45645550336422497	0.4217341627523169	0.48190935635394183	0.46051796369176085	0.5029198933604164	0.42712961787482545
ENSG00000225864	ENSG00000225864	unprocessed_pseudogene	29722980	29723971	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-F-AS1	ENSG00000214922	lncRNA	29726600	29749049	0.18192347097866274	0.13742260234308878	0.14864804668359394	0.14940531872243754	0.18192347097866274	0.18896164639850327	0.17849347409684174	0.17590984008196356	0.17622165798031092	0.12223261615216713	0.10815626531248608	0.1455744131141699	0.1722125707158448	0.15639894872822843	0.21684707559356764	0.09336718784801104	0.24967704574814023	0.14944986413648714	0.17965165486213194	0.19368346028776337	0.15172168025301797	0.16187803465633213	0.06374448750501135	0.14940531872243754	0.1759543854960132	0.13069624482159561	0.14989531827698338	0.12552897679183928	0.16775802931088243	0.1527462247761593	0.1825916521894071	0.1293153369860573
RPL23AP1	ENSG00000239257	transcribed_processed_pseudogene	29726668	29727139	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MICE	ENSG00000273340	transcribed_unprocessed_pseudogene	29741730	29748969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCG9P5	ENSG00000227758	unprocessed_pseudogene	29748288	29748513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Y_RNA	ENSG00000199290	misc_RNA	29750370	29750472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFITM4P	ENSG00000235821	processed_pseudogene	29750728	29751148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000272236	ENSG00000272236	lncRNA	29751964	29752207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285761	ENSG00000285761	lncRNA	29752572	29763295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000270896	ENSG00000270896	processed_pseudogene	29763257	29763392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-V	ENSG00000290710	lncRNA	29790953	29797811	0.968066491688539	0.9268008165645961	0.9654418197725284	0.9082822980460775	0.9690871974336541	0.9988334791484398	0.9747739865850102	0.968503937007874	0.915573053368329	0.8097112860892388	0.7435112277631962	0.8988043161271507	0.9741907261592301	0.9620880723242928	0.9848352289297171	0.7639253426655002	0.9994167395742198	0.9797317002041411	0.9693788276465442	0.9803149606299213	0.9819189268008166	0.9273840769903762	0.5845727617381161	0.9303003791192768	0.984397783610382	0.9743365412656751	0.9020122484689413	0.8375619714202391	0.9757946923301254	0.9845435987168271	0.9833770778652668	0.84193642461359
HCG4	ENSG00000176998	unprocessed_pseudogene	29791752	29792750	0.9779559118236473	0.9769539078156313	0.9789579158316634	1.0	0.9779559118236473	1.0	1.0	0.9789579158316634	1.0	0.9799599198396793	0.9789579158316634	0.9769539078156313	1.0	0.9769539078156313	1.0	1.0	1.0	1.0	0.9769539078156313	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9769539078156313	1.0	1.0	1.0	1.0
HLA-V	ENSG00000181126	transcribed_unprocessed_pseudogene	29792233	29793136	0.9767441860465116	0.9767441860465116	0.9767441860465116	1.0	0.9778516057585825	1.0	1.0	0.9767441860465116	1.0	0.9789590254706534	0.9767441860465116	0.9767441860465116	1.0	0.9756367663344407	1.0	1.0	1.0	1.0	0.9756367663344407	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9767441860465116	1.0	1.0	1.0	1.0
HLA-P	ENSG00000261548	unprocessed_pseudogene	29800414	29802425	0.9980109398309299	0.9980109398309299	0.9985082048731975	1.0	1.0	1.0	1.0	1.0	1.0	0.9980109398309299	0.9985082048731975	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7354549975136748	1.0	1.0	0.9925410243659871	1.0	0.9995027349577325	1.0	1.0	1.0	1.0
RPL7AP7	ENSG00000213880	processed_pseudogene	29803194	29803991	1.0	1.0	1.0	0.7728983688833124	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5872020075282308	1.0	0.4592220828105395	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.8456712672521958	1.0	0.3613550815558344	1.0	0.8393977415307403	1.0	1.0	1.0	0.3989962358845671
MICG	ENSG00000237042	unprocessed_pseudogene	29812564	29812696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-G	ENSG00000204632	protein_coding	29826966	29831125	1.0	1.0	1.0	0.9997595575859581	1.0	1.0	1.0	0.9997595575859581	1.0	0.9997595575859581	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9997595575859581	1.0	1.0	0.9997595575859581	1.0
HCG4P8	ENSG00000229142	unprocessed_pseudogene	29827384	29828364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ENSG00000290870	ENSG00000290870	lncRNA	29849549	29885615	0.06463150890034935	0.062385626351688574	0.050518493872345145	0.0	0.07566683302833693	0.07247823434813952	0.08054677535629125	0.04613763655520435	0.06252426107691454	0.027116952254200632	0.01780069871901514	0.05991792824266622	0.08772805412299672	0.042449952864193424	0.0998724560527921	0.005684023734264959	0.10591693007264459	0.08062995619142684	0.04622081739033993	0.10514057561137914	0.08071313702656241	0.062468807186824155	0.008096267953196916	0.037375921920922754	0.09388343592303	0.0551211667498475	0.05664614872733322	0.04242222591914823	0.07192369544723562	0.06782010758054678	0.045278101258803306	0.0
ENSG00000285799	ENSG00000285799	transcribed_unprocessed_pseudogene	29852362	29852491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCP5B	ENSG00000281831	lncRNA	29871894	29873783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230521	ENSG00000230521	unprocessed_pseudogene	29887293	29888268	1.0	1.0	0.9989743589743589	0.0	1.0	1.0	0.9928205128205129	0.9938461538461538	1.0	1.0	0.9897435897435898	1.0	1.0	0.9938461538461538	1.0	0.9928205128205129	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9948717948717949	1.0	0.9938461538461538	0.9969230769230769	0.9938461538461538	1.0	1.0	0.9938461538461538	0.9928205128205129
HLA-H	ENSG00000206341	unprocessed_pseudogene	29887751	29890482	0.9996338337605273	1.0	0.9996338337605273	0.0	1.0	1.0	0.9970706700842182	0.997436836323691	1.0	0.9996338337605273	0.997436836323691	1.0	1.0	0.9978030025631637	1.0	0.9970706700842182	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9981691688026364	1.0	0.997436836323691	0.9989015012815818	0.997436836323691	1.0	1.0	0.9978030025631637	0.9967045038447455
HLA-T	ENSG00000231130	unprocessed_pseudogene	29896653	29897786	0.999117387466902	0.999117387466902	0.999117387466902	0.0	1.0	0.999117387466902	0.999117387466902	0.881729920564872	0.999117387466902	0.999117387466902	0.0	0.999117387466902	1.0	0.8481906443071492	1.0	0.0	1.0	0.999117387466902	0.999117387466902	0.999117387466902	1.0	0.999117387466902	0.0	0.9152691968225949	1.0	0.6610767872903796	1.0	0.999117387466902	1.0	1.0	1.0	0.0
DDX39BP1	ENSG00000233677	unprocessed_pseudogene	29906542	29906909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCCD1P1	ENSG00000235963	unprocessed_pseudogene	29907782	29908645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCG4B	ENSG00000227262	unprocessed_pseudogene	29925982	29926973	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.9989909182643795	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9889001009081736	1.0
HLA-K	ENSG00000230795	unprocessed_pseudogene	29926458	29929232	0.9996395097332372	0.9996395097332372	0.9992790194664743	0.0	0.9996395097332372	1.0	0.9985580389329488	0.9992790194664743	1.0	0.9992790194664743	0.9992790194664743	0.9996395097332372	1.0	0.9992790194664743	0.9996395097332372	0.9985580389329488	1.0	0.9996395097332372	0.9996395097332372	0.9989185291997116	0.9996395097332372	0.9996395097332372	1.0	0.9985580389329488	0.9996395097332372	0.9989185291997116	0.9996395097332372	0.9996395097332372	1.0	0.9992790194664743	0.9956741167988464	0.9985580389329488
HLA-U	ENSG00000228078	unprocessed_pseudogene	29934100	29934286	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-A	ENSG00000206503	protein_coding	29941259	29949572	1.0	1.0	1.0	0.9996391194514616	0.999759412967641	1.0	0.9989173583543847	1.0	1.0	0.9998797064838205	0.9731745458919764	1.0	1.0	0.9998797064838205	1.0	1.0	1.0	0.9998797064838205	0.9998797064838205	0.9996391194514616	1.0	1.0	0.891254661373752	1.0	1.0	0.9993985324191026	0.997233249127872	0.997233249127872	1.0	0.9998797064838205	1.0	1.0
ENSG00000227766	ENSG00000227766	unprocessed_pseudogene	29942074	29943067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-W	ENSG00000235290	unprocessed_pseudogene	29956595	29958570	1.0	1.0	1.0	1.0	1.0	1.0	0.9924050632911392	1.0	0.9924050632911392	1.0	0.9027848101265823	1.0	1.0	1.0	1.0	0.950379746835443	1.0	0.9924050632911392	1.0	0.9924050632911392	1.0	1.0	0.5893670886075949	1.0	1.0	0.9924050632911392	1.0	1.0	1.0	1.0	1.0	1.0
MICD	ENSG00000229390	unprocessed_pseudogene	29970800	29972464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCG9	ENSG00000204625	lncRNA	29975111	29978410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR1HASP	ENSG00000204623	transcribed_unitary_pseudogene	29976041	30061640	0.14364653792684495	0.13531700136683839	0.13654365121087864	0.13975630556431734	0.1506209184686737	0.15622846061285764	0.13720954684050046	0.14092454351102232	0.1341487634201334	0.12903188121356557	0.11363450507599387	0.15156719120550474	0.14737321697683384	0.13649692169301042	0.17594831715323778	0.12154347597518662	0.19328496828233974	0.15958130351990094	0.1410647320646269	0.1658313765347726	0.14118155585929743	0.14798070070912042	0.09842404700989497	0.14620497903012886	0.1703290926295868	0.12691737053002955	0.14259512377481046	0.11969766001939275	0.13914882183203076	0.13675393404128552	0.14496664680662158	0.13385670393345717
DDX39BP2	ENSG00000238024	unprocessed_pseudogene	29993208	29993605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCCD1P2	ENSG00000224312	unprocessed_pseudogene	29994436	29995314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000290574	ENSG00000290574	lncRNA	30005970	30009956	1.0	1.0	1.0	1.0	0.9989964877069744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9977420973406924	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9977420973406924	1.0	1.0	1.0	1.0
ENSG00000237669	ENSG00000237669	unprocessed_pseudogene	30006120	30007116	1.0	1.0	1.0	1.0	0.998995983935743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.998995983935743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.998995983935743	1.0	1.0	1.0	1.0
HLA-J	ENSG00000204622	transcribed_unprocessed_pseudogene	30006605	30009539	1.0	1.0	1.0	1.0	0.9989775051124744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9972733469665985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9972733469665985	1.0	1.0	1.0	1.0
ETF1P1	ENSG00000232757	processed_pseudogene	30031712	30033003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278104	ENSG00000278104	misc_RNA	30035915	30035983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275856	ENSG00000275856	misc_RNA	30058114	30058190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLR1H	ENSG00000066379	protein_coding	30058898	30064909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278773	ENSG00000278773	misc_RNA	30061079	30061183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
